"Scenario","Region","Variable","Year","Value"
"Lower Scenario","Nunavut","Natural Gas","2012","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2013","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2014","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2015","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2016","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2017","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2018","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2019","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2020","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2021","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2022","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2023","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2024","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2025","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2026","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2027","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2028","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2029","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2030","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2031","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2032","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2033","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2034","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2035","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2036","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2037","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2038","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2039","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2040","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2041","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2042","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2043","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2044","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2045","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2046","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2047","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2048","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2049","0.000000"
"Lower Scenario","Nunavut","Natural Gas","2050","0.000000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2005","0.200000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2006","0.100000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2007","0.200100"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2008","0.200000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2009","0.200000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2010","0.200000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2011","0.200100"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2012","0.100000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2013","0.200000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2014","0.200100"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2015","0.100000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2016","0.200000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2017","0.200000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2018","0.100000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2019","0.199900"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2020","0.201900"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2021","0.201800"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2022","0.192600"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2023","0.190000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2024","0.211700"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2025","0.206900"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2026","0.206000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2027","0.211300"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2028","0.207600"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2029","0.208100"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2030","0.235200"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2031","0.262700"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2032","0.294800"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2033","0.318400"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2034","0.345700"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2035","0.377400"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2036","0.419800"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2037","0.436400"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2038","0.459500"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2039","0.484000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2040","0.512800"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2041","0.494900"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2042","0.491300"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2043","0.496000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2044","0.530200"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2045","0.510300"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2046","0.513500"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2047","0.513900"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2048","0.543500"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2049","0.519000"
"Lower Scenario","Nunavut","Other Renewables and Landfill Gas","2050","0.518600"
"Lower Scenario","Nunavut","Refined Petroleum Products","2005","7.338300"
"Lower Scenario","Nunavut","Refined Petroleum Products","2006","7.519800"
"Lower Scenario","Nunavut","Refined Petroleum Products","2007","7.588900"
"Lower Scenario","Nunavut","Refined Petroleum Products","2008","7.793800"
"Lower Scenario","Nunavut","Refined Petroleum Products","2009","7.206400"
"Lower Scenario","Nunavut","Refined Petroleum Products","2010","7.498800"
"Lower Scenario","Nunavut","Refined Petroleum Products","2011","7.219900"
"Lower Scenario","Nunavut","Refined Petroleum Products","2012","7.884500"
"Lower Scenario","Nunavut","Refined Petroleum Products","2013","8.468400"
"Lower Scenario","Nunavut","Refined Petroleum Products","2014","8.940200"
"Lower Scenario","Nunavut","Refined Petroleum Products","2015","9.081000"
"Lower Scenario","Nunavut","Refined Petroleum Products","2016","10.485400"
"Lower Scenario","Nunavut","Refined Petroleum Products","2017","11.037400"
"Lower Scenario","Nunavut","Refined Petroleum Products","2018","11.391700"
"Lower Scenario","Nunavut","Refined Petroleum Products","2019","11.669500"
"Lower Scenario","Nunavut","Refined Petroleum Products","2020","9.623000"
"Lower Scenario","Nunavut","Refined Petroleum Products","2021","10.191100"
"Lower Scenario","Nunavut","Refined Petroleum Products","2022","10.383100"
"Lower Scenario","Nunavut","Refined Petroleum Products","2023","10.484400"
"Lower Scenario","Nunavut","Refined Petroleum Products","2024","11.009300"
"Lower Scenario","Nunavut","Refined Petroleum Products","2025","11.612800"
"Lower Scenario","Nunavut","Refined Petroleum Products","2026","12.413600"
"Lower Scenario","Nunavut","Refined Petroleum Products","2027","12.535500"
"Lower Scenario","Nunavut","Refined Petroleum Products","2028","12.599200"
"Lower Scenario","Nunavut","Refined Petroleum Products","2029","12.644700"
"Lower Scenario","Nunavut","Refined Petroleum Products","2030","12.669500"
"Lower Scenario","Nunavut","Refined Petroleum Products","2031","12.687700"
"Lower Scenario","Nunavut","Refined Petroleum Products","2032","12.729800"
"Lower Scenario","Nunavut","Refined Petroleum Products","2033","12.828600"
"Lower Scenario","Nunavut","Refined Petroleum Products","2034","12.888100"
"Lower Scenario","Nunavut","Refined Petroleum Products","2035","12.976900"
"Lower Scenario","Nunavut","Refined Petroleum Products","2036","12.964400"
"Lower Scenario","Nunavut","Refined Petroleum Products","2037","13.108700"
"Lower Scenario","Nunavut","Refined Petroleum Products","2038","13.213100"
"Lower Scenario","Nunavut","Refined Petroleum Products","2039","13.318800"
"Lower Scenario","Nunavut","Refined Petroleum Products","2040","13.444600"
"Lower Scenario","Nunavut","Refined Petroleum Products","2041","13.707800"
"Lower Scenario","Nunavut","Refined Petroleum Products","2042","12.884400"
"Lower Scenario","Nunavut","Refined Petroleum Products","2043","13.088400"
"Lower Scenario","Nunavut","Refined Petroleum Products","2044","13.202600"
"Lower Scenario","Nunavut","Refined Petroleum Products","2045","13.495100"
"Lower Scenario","Nunavut","Refined Petroleum Products","2046","13.720000"
"Lower Scenario","Nunavut","Refined Petroleum Products","2047","13.954000"
"Lower Scenario","Nunavut","Refined Petroleum Products","2048","14.098900"
"Lower Scenario","Nunavut","Refined Petroleum Products","2049","14.434300"
"Lower Scenario","Nunavut","Refined Petroleum Products","2050","14.687600"
"Lower Scenario","Nunavut","Total","2005","7.538300"
"Lower Scenario","Nunavut","Total","2006","7.619800"
"Lower Scenario","Nunavut","Total","2007","7.789000"
"Lower Scenario","Nunavut","Total","2008","7.993800"
"Lower Scenario","Nunavut","Total","2009","7.406400"
"Lower Scenario","Nunavut","Total","2010","7.698800"
"Lower Scenario","Nunavut","Total","2011","7.420000"
"Lower Scenario","Nunavut","Total","2012","7.984500"
"Lower Scenario","Nunavut","Total","2013","8.668400"
"Lower Scenario","Nunavut","Total","2014","9.140300"
"Lower Scenario","Nunavut","Total","2015","9.181000"
"Lower Scenario","Nunavut","Total","2016","10.685400"
"Lower Scenario","Nunavut","Total","2017","11.237400"
"Lower Scenario","Nunavut","Total","2018","11.491700"
"Lower Scenario","Nunavut","Total","2019","11.869400"
"Lower Scenario","Nunavut","Total","2020","9.824900"
"Lower Scenario","Nunavut","Total","2021","10.392900"
"Lower Scenario","Nunavut","Total","2022","10.575700"
"Lower Scenario","Nunavut","Total","2023","10.674400"
"Lower Scenario","Nunavut","Total","2024","11.221000"
"Lower Scenario","Nunavut","Total","2025","11.819700"
"Lower Scenario","Nunavut","Total","2026","12.619600"
"Lower Scenario","Nunavut","Total","2027","12.746800"
"Lower Scenario","Nunavut","Total","2028","12.806800"
"Lower Scenario","Nunavut","Total","2029","12.852800"
"Lower Scenario","Nunavut","Total","2030","12.904700"
"Lower Scenario","Nunavut","Total","2031","12.950400"
"Lower Scenario","Nunavut","Total","2032","13.024600"
"Lower Scenario","Nunavut","Total","2033","13.147000"
"Lower Scenario","Nunavut","Total","2034","13.233800"
"Lower Scenario","Nunavut","Total","2035","13.354300"
"Lower Scenario","Nunavut","Total","2036","13.384200"
"Lower Scenario","Nunavut","Total","2037","13.545100"
"Lower Scenario","Nunavut","Total","2038","13.672600"
"Lower Scenario","Nunavut","Total","2039","13.802800"
"Lower Scenario","Nunavut","Total","2040","13.957400"
"Lower Scenario","Nunavut","Total","2041","14.202700"
"Lower Scenario","Nunavut","Total","2042","13.375700"
"Lower Scenario","Nunavut","Total","2043","13.584400"
"Lower Scenario","Nunavut","Total","2044","13.732800"
"Lower Scenario","Nunavut","Total","2045","14.005400"
"Lower Scenario","Nunavut","Total","2046","14.233500"
"Lower Scenario","Nunavut","Total","2047","14.467900"
"Lower Scenario","Nunavut","Total","2048","14.642400"
"Lower Scenario","Nunavut","Total","2049","14.953300"
"Lower Scenario","Nunavut","Total","2050","15.206200"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2005","445.918000"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2006","401.804200"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2007","435.076600"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2008","379.205300"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2009","215.621900"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2010","118.906700"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2011","131.249600"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2012","131.411200"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2013","111.521600"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2014","120.595000"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2015","108.879900"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2016","116.506100"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2017","120.109300"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2018","126.235800"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2019","117.409400"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2020","100.402700"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2021","103.851300"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2022","96.334400"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2023","96.901500"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2024","98.463900"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2025","85.635200"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2026","77.893700"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2027","73.510600"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2028","69.533100"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2029","64.106000"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2030","58.583000"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2031","53.493800"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2032","48.971500"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2033","44.913500"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2034","41.303500"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2035","38.161300"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2036","35.420600"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2037","32.997200"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2038","30.877900"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2039","28.987500"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2040","27.325500"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2041","25.821900"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2042","24.509000"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2043","23.363500"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2044","22.371600"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2045","21.514400"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2046","20.759400"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2047","20.099900"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2048","19.523200"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2049","19.026900"
"Lower Scenario","Ontario","Coal, Coke and Coke Oven Gas","2050","18.623000"
"Lower Scenario","Ontario","Hydro","2005","127.728000"
"Lower Scenario","Ontario","Hydro","2006","129.715200"
"Lower Scenario","Ontario","Hydro","2007","123.534000"
